frame,hombro_x,hombro_y,hombro_x_vel,hombro_y_vel,hombro_x_acc,hombro_y_acc,hombro_mag,hombro_ang,hombro_vel_mag,hombro_vel_ang,hombro_acc_mag,hombro_acc_ang,codo_x,codo_y,codo_x_vel,codo_y_vel,codo_x_acc,codo_y_acc,codo_mag,codo_ang,codo_vel_mag,codo_vel_ang,codo_acc_mag,codo_acc_ang,muneca_x,muneca_y,muneca_x_vel,muneca_y_vel,muneca_x_acc,muneca_y_acc,muneca_mag,muneca_ang,muneca_vel_mag,muneca_vel_ang,muneca_acc_mag,muneca_acc_ang,cadera_x,cadera_y,cadera_x_vel,cadera_y_vel,cadera_x_acc,cadera_y_acc,cadera_mag,cadera_ang,cadera_vel_mag,cadera_vel_ang,cadera_acc_mag,cadera_acc_ang
367,0.2357073633344026,0.2942693320885382,0.01642308954108992,-0.00547436318036256,-0.6570774562845906,-7.401486830834377e-17,0.3770310344492751,0.895450835412016,0.017311456388910972,-0.3217505543966013,0.6570774562845906,-3.141592653589793,0.2567787259235075,0.46493824725830113,0.010948726360726259,0.0,-7.401486830834377e-17,-0.657077456284625,0.5311335875752172,1.0661999857267541,0.010948726360726259,0.0,0.657077456284625,-1.5707963267948968,0.3043945322936925,0.60623496003113,0.02189745272145355,0.005474363180363684,0.32853872814231216,0.0,0.678363367270257,1.1054649139851922,0.022571377625630544,0.2449786631268769,0.32853872814231216,0.0,0.252673915029526,0.5770451936739284,-0.01094872636072622,-0.010948726360727341,-0.6570774562845577,2.9605947323337506e-16,0.6299406820316732,1.1580708096727217,0.015483837310051634,-2.3561944901922938,0.6570774562845577,3.1415926535897927
368,0.23561614531453637,0.2939956780289395,-0.005474363180363114,-0.01642308954108991,-1.3141549125691485,-0.6570774562846244,0.3767604366604548,0.8951857209345766,0.017311456388911135,-1.8925468811915285,1.4692698587349768,-2.6779450445889568,0.25686994394337376,0.46493824725830113,0.005474363180363693,0.0,-0.32853872814224566,0.0,0.5311776933052564,1.0660496603428837,0.005474363180363693,0.0,0.32853872814224566,3.141592653589793,0.30494184041289,0.6063261780509962,0.032846179082180904,0.005474363180363684,0.6570774562846243,0.0,0.6786906218773977,1.1048045494606562,0.033299251230759226,0.16514867741463277,0.6570774562846243,0.0,0.2524914789897935,0.5767715396143296,-0.01094872636072622,-0.016423089541088797,0.0,-0.3285387281421786,0.6296168325827523,1.1581619005981225,0.019738097147310868,-2.158798930342479,0.3285387281421786,-1.5707963267948966
369,0.2351600552152051,0.2937220239693407,-0.02737181590181671,-0.01642308954108991,-1.3141549125691816,-7.401486830834377e-17,0.37626171600823843,0.8956767688087297,0.03192074835961091,-2.601173153319212,1.3141549125691816,-3.141592653589793,0.2567787259235075,0.46493824725830113,-0.005474363180362546,0.0,-0.6570774562845578,0.0,0.5311335875752172,1.0661999857267541,0.005474363180362546,3.141592653589793,0.6570774562845578,3.141592653589793,0.30576280259168637,0.6063261780509962,0.04926926862327082,9.25185853854297e-18,0.98561618442687,-0.32853872814231216,0.6790598836911594,1.103724485112497,0.04926926862327082,1.8778152785838472e-16,1.038930680504503,-0.3217505543966624,0.252309042950061,0.5762242314951321,-0.01094872636072622,-0.03284617908217982,0.0,-0.9856161844269362,0.6290423023267444,1.1580786629941788,0.03462291277782227,-1.8925468811915283,0.9856161844269362,-1.5707963267948966
370,0.23461274709600755,0.2933571518898757,-0.03284617908217983,-0.021897452721453586,-0.32853872814227847,-0.3285387281423123,0.37563487546402663,0.8962070835993066,0.039476194294624234,-2.553590050042218,0.46462392510364137,-2.3561944901922933,0.256596289883775,0.46493824725830113,-0.01094872636072622,0.0,-0.3285387281423122,0.0,0.531045412131335,1.066500711388734,0.01094872636072622,3.141592653589793,0.3285387281423122,3.141592653589793,0.3076783810088777,0.6060525239913974,0.11496162678762938,-0.016423089541088797,3.942464737707414,-0.9856161844268033,0.6796805484759642,1.101026712769622,0.11612877982538525,-0.14189705460415442,4.063799634710161,-0.24497866312685218,0.252309042950061,0.5754032693163358,0.0,-0.049269268623268615,0.6570774562845577,-0.985616184426803,0.6282903592243824,1.1575545610894094,0.049269268623268615,-1.5707963267948966,1.1845632302926825,-0.9827937232473133
371,0.23443031105627501,0.2929010617905444,-0.01094872636072679,-0.027371815901816147,1.3141549125691494,-0.3285387281422458,0.37516476745554106,0.8958275508938736,0.029480347940365102,-1.951302703907272,1.3545998782367261,-0.2449786631268344,0.25650507186390875,0.46475581121856857,-0.005474363180363657,-0.010948726360727344,0.32853872814224555,-0.657077456284625,0.5308416109851777,1.0664850971673259,0.012241048204815105,-2.0344439357957014,0.734634929367504,-1.1071487177941721,0.31005004952540033,0.6047754717132698,0.14233344268944553,-0.076641084525087,1.6426936407114283,-3.6139260095653007,0.6796207798446949,1.097064420708388,0.16165600745104156,-0.49394136891958634,3.969748556249671,-1.1441688336680371,0.252309042950061,0.5746735251574057,0.0,-0.04379490544290717,0.0,0.3285387281421792,0.6276221105659161,1.157087638560828,0.04379490544290717,-1.5707963267948966,0.3285387281421792,1.5707963267948966
372,0.23461274709600755,0.2923537536713469,0.0109487263607268,-0.03284617908217982,1.3141549125691825,-0.32853872814231233,0.37485178188940466,0.8945352246052368,0.03462291277782245,-1.249045772398249,1.3545998782367743,-0.24497866312687613,0.25641385384404247,0.4645733751788361,-0.005474363180363657,-0.010948726360727344,-3.700743415417188e-17,-5.921189464667501e-16,0.5306378099685412,1.066469470952068,0.012241048204815105,-2.0344439357957014,5.932743016072494e-16,-1.633215136790854,0.3129690261611205,0.6026774572563459,0.17517962177162535,-0.12591035314835564,1.97123236885374,-2.9568485532805435,0.6790947863304613,1.0918300002618666,0.2157343665575639,-0.6231993299340656,3.5536896908781963,-0.9827937232473186,0.252309042950061,0.5741262170382083,0.0,-0.032846179082179815,0.0,0.6570774562846248,0.6271210140355524,1.1567367936935633,0.032846179082179815,-1.5707963267948966,0.6570774562846248,1.5707963267948966
373,0.23497761917547258,0.29180644555214935,0.021897452721453037,-0.03284617908217982,0.6570774562845582,-1.4802973661668753e-16,0.37465381778270046,0.8928613576368909,0.03947619429462392,-0.9827937232473328,0.6570774562845582,-2.2528506373315724e-16,0.25641385384404247,0.46439093913910356,0.0,-0.010948726360727344,0.32853872814231216,-5.921189464667501e-16,0.5304780945502392,1.0663032879969812,0.010948726360727344,-1.5707963267948966,0.32853872814231216,-1.8022805098650765e-15,0.31625287487630566,0.6003970067596897,0.19707707449308007,-0.136859079509083,1.3141549125692489,-0.6570774562846244,0.6785959376488508,1.0859865836861085,0.23993703535474578,-0.6069876640464066,1.4692698587350665,-0.4636476090008061,0.252309042950061,0.5739437809984757,0.0,-0.010948726360727336,0.0,1.3141549125691159,0.6269539990311904,1.1566197207810371,0.010948726360727336,-1.5707963267948966,1.3141549125691159,1.5707963267948966
374,0.23534249125493756,0.29144157347268435,0.021897452721453037,-0.021897452721453586,4.440892098500626e-16,0.6570774562845577,0.3745988239948364,0.8914918110040995,0.030967674620102914,-0.7853981633974608,0.6570774562845577,1.570796326794896,0.25650507186390875,0.46439093913910356,0.005474363180363693,0.0,0.32853872814231216,0.6570774562846238,0.5305221920395108,1.0661527682882403,0.005474363180363693,0.0,0.7346349293675327,1.1071487177940902,0.32026646775042084,0.5989375184418296,0.2408719799359861,-0.08758981088581214,2.6283098251382975,2.9568485532806768,0.6791883106787014,1.079756664380827,0.2563031129137811,-0.34877100358390334,3.95613016772155,0.8441539861131865,0.252309042950061,0.5738525629786094,0.0,-0.005474363180363661,0.0,0.3285387281423125,0.6268704947526997,1.1565611609316677,0.005474363180363661,-1.5707963267948966,0.3285387281423125,1.5707963267948966
375,0.23579858135426887,0.290985483373353,0.02737181590181616,-0.027371815901817257,0.32853872814227947,-0.3285387281423124,0.3745310701433322,0.8897793163477785,0.03870959327512874,-0.7853981633974684,0.46462392510364214,-0.7853981633974985,0.25650507186390875,0.4641172850795048,1.850371707708594e-17,-0.01642308954108991,-0.3285387281423122,-0.9856161844268706,0.5302826663219149,1.0659032589123858,0.01642308954108991,-1.5707963267948954,1.0389306805045038,-1.892546881191559,0.3234590984457398,0.5969307220047719,0.19160271131271642,-0.12043598996799416,-2.95684855328061,-1.9712323688538727,0.6789345146923002,1.0742160574182134,0.22631046520643922,-0.5611634122883559,3.5536896908783255,-2.5535900500421946,0.25240026096992724,0.5738525629786094,0.005474363180362583,0.0,0.32853872814224555,0.3285387281423125,0.6269072146456812,1.156427962267186,0.005474363180362583,0.0,0.4646239251036182,0.7853981633975502
376,0.23616345343373388,0.29043817525415555,0.021897452721453037,-0.03284617908217982,-0.3285387281422784,-0.3285387281422457,0.37433609281327784,0.8881015258181649,0.03947619429462392,-0.9827937232473328,0.46462392510359424,-2.3561944901923946,0.2561401997844437,0.46375241300003983,-0.021897452721453572,-0.021897452721452475,-1.3141549125691823,-0.3285387281422461,0.5297868462966726,1.0661728992937163,0.030967674620102505,-2.35619449019237,1.354599878236758,-2.8966139904629644,0.3256483309225299,0.594102963388918,0.1313847163287193,-0.16970525859126284,-3.613926009565235,-2.9568485532805435,0.6774992003981434,1.0693864895093446,0.2146201725800849,-0.9119902906774217,4.6694126578885005,-2.455863142683524,0.2525826970096598,0.5737613449587432,0.010948726360726259,-0.005474363180363661,0.32853872814231216,-0.3285387281423119,0.6268972003427193,1.1561029933850442,0.012241048204814137,-0.46364760900084495,0.4646239251036649,-0.7853981633974478
377,0.23698441561253017,0.28998208515482427,0.0492692686232703,-0.027371815901816143,1.642693640711495,0.32853872814231205,0.37450129900168866,0.8856323588352912,0.0563620185624582,-0.5070985043923263,1.6752253857685402,0.1973955598498884,0.2555016736453799,0.46338754092057477,-0.03832054226254348,-0.021897452721452475,-0.9856161844268699,-5.551115123125783e-16,0.5291588781415347,1.0668958022916473,0.04413572696788427,-2.6224465393432888,0.9856161844268699,-3.1415926535897927,0.32710781924039,0.5897244984353378,0.0875898108858132,-0.26276943265743863,-2.628309825138298,-5.585158378418908,0.6743697127414712,1.0643678610594318,0.2769833022225793,-1.2490457723982533,6.172682289648596,-2.010638909610631,0.25313000512885725,0.5733964728792782,0.03284617908217985,-0.021897452721452465,1.3141549125691823,-0.9856161844268031,0.6267841052602818,1.1550692583305353,0.03947619429462363,-0.5880026035475514,1.6426936407114276,-0.6435011087932436
378,0.23744050571186145,0.28970843109522554,0.027371815901816712,-0.016423089541089907,-1.3141549125691816,0.6570774562845577,0.37457838805830956,0.8842272430687259,0.031920748359610916,-0.5404195002705809,1.4692698587349766,2.6779450445890074,0.2541334033473861,0.46329632290070855,-0.08211544770544955,-0.00547436318036256,-2.6283098251382984,0.9856161844268695,0.5284195960694898,1.0690799739504142,0.0822977241732536,-3.0750244898139782,2.8070361237295636,2.7828219833192183,0.32884096161784887,0.5856196875413563,0.10401290042690313,-0.24634634311634762,0.98561618442687,0.9856161844269359,0.6716299550152505,1.059146702845308,0.2674045703087629,-1.1712808327955193,1.393871775310948,0.7853981633974817,0.2536773132480548,0.5725755107004818,0.03284617908217984,-0.049269268623268615,0.0,-1.6426936407114276,0.6262546564383129,1.1537403419226824,0.059214291441935116,-0.9827937232473183,1.6426936407114276,-1.5707963267948966
379,0.23771415977146024,0.2896172130753592,0.01642308954109047,-0.005474363180363668,-0.657077456284557,0.6570774562845577,0.3746814004796466,0.8835080374529338,0.01731145638891184,-0.32175055439665196,0.9292478502072355,2.3561944901923444,0.25294756908912475,0.4633875409205748,-0.07116672134472332,0.005474363180362569,0.6570774562845575,0.6570774562844904,0.5279303796794753,1.0711324424899178,0.07137696322475486,3.064820762320026,0.9292478502071883,0.7853981633973973,0.3315775022138365,0.5813324406076424,0.16423089541090022,-0.2572950694770772,3.613926009565235,-0.6570774562847582,0.6692466260484283,1.0524447889732664,0.3052417726732041,-1.0026915943204697,3.673174646837494,-0.17985349979252382,0.2541334033473861,0.5718457665415518,0.02737181590181617,-0.04379490544290495,-0.32853872814231216,0.3285387281423122,0.6257726163778823,1.1526015983405016,0.05164503895357135,-1.0121970114513248,0.4646239251036651,2.356194490192345
380,0.2367107615529314,0.2893435590157605,-0.06021799498399654,-0.016423089541089907,-4.599542193992104,-0.6570774562845577,0.3738337595494495,0.8851183206870953,0.06241734366317818,-2.8753406044388687,4.646239251036378,-2.9996955989856353,0.25094077265206716,0.46347875894044105,-0.12043598996799305,0.005474363180362569,-2.95684855328061,-6.291263806209221e-16,0.5270520196035567,1.074557458694238,0.12056034311414775,3.0961693741682224,2.95684855328061,-3.141592653589793,0.3344052608296904,0.5774100657533934,0.16970525859126281,-0.23539761675562473,0.3285387281422458,1.314154912569115,0.6672550205910116,1.0458511118222822,0.2901928888993584,-0.9461609040232873,1.3545998782366928,1.325817663668056,0.2542246213672523,0.5713896764422206,0.0054743631803625785,-0.027371815901816143,-1.3141549125691823,0.9856161844268034,0.6253929328462773,1.1521721394086504,0.027913884681165835,-1.3734007669450388,1.6426936407114279,2.4980915447965493
381,0.23525127323507133,0.289161122976028,-0.08758981088581269,-0.010948726360726234,-1.6426936407114274,0.32853872814231216,0.3727697903525442,0.8878387996290903,0.08827145393576846,-3.017237659043036,1.6752253857684738,2.9441970937398967,0.24920763027460832,0.4636611949801736,-0.10401290042690314,0.010948726360726245,0.9856161844268699,0.32853872814231155,0.5263897289248038,1.0776178416633297,0.10458756170854605,3.036715714859563,1.0389306805045029,0.3217505543966619,0.3377803275647418,0.5733964728792781,0.20255143767344264,-0.24087197993598616,1.9712323688537403,-0.3285387281421788,0.6654915963407358,1.0384398408618902,0.3147163732980231,-0.8716037370732278,1.9984230652957369,-0.16514867741457193,0.2542246213672523,0.5712984584223544,0.0,-0.005474363180363661,-0.32853872814224544,1.3141549125691159,0.6253095926859602,1.1521128400236145,0.005474363180363661,-1.5707963267948966,1.3545998782366935,1.8157749899217368
382,0.23379178491721128,0.28897868693629547,-0.08758981088581325,-0.010948726360726233,-3.271457179228795e-14,0.0,0.37170859580886884,0.8905748323614879,0.088271453935769,-3.0172376590430368,3.271457179228795e-14,3.141592653589793,0.24747448789714951,0.463478758940441,-0.10401290042690259,-0.010948726360726238,3.315866100213801e-14,-1.314154912569116,0.5254104891881469,1.0803590120160549,0.1045875617085455,-3.0367157148595627,1.314154912569116,-1.5707963267948715,0.33996956004153195,0.5681058277270354,0.1313847163287193,-0.31751306446107314,-4.271003465849793,-4.599542193992105,0.6620600677070418,1.0315346436388537,0.34362259790101063,-1.1784561825793824,6.2767235879569085,-2.3191743743184126,0.25431583938711855,0.5710248043627556,0.005474363180363689,-0.01642308954109101,0.3285387281423123,-0.6570774562846241,0.6250966912092064,1.1518015356837714,0.01731145638891236,-1.2490457723982533,0.734634929367533,-1.1071487177940902
383,0.2330620407582812,0.28897868693629547,-0.04379490544290662,0.0,2.6283098251383312,0.6570774562845577,0.3712500455836204,0.8921029876541035,0.04379490544290662,3.141592653589793,2.7091997564734998,0.24497866312685518,0.24674474373821945,0.4635699769603073,-0.0437949054429066,0.005474363180363678,3.6139260095651675,0.9856161844268696,0.525147685990731,1.08166662883897,0.04413572696788455,3.017237659043024,3.7459178402116344,0.2662520491509268,0.3438007168759147,0.5631800546542576,0.22992325357525992,-0.2956156117396185,5.913697106561287,1.3141549125692482,0.6598262702293426,1.0227187738941885,0.37450406197906866,-0.9097531579442074,6.057954820100694,0.21866894587395377,0.25449827542685105,0.570477496243558,0.010948726360727364,-0.032846179082179815,0.3285387281423123,-0.985616184426803,0.6246710701765851,1.151178290559416,0.034622912777822624,-1.2490457723982336,1.0389306805044396,-1.2490457723982138
384,0.2328796047185487,0.28879625089656297,-0.010948726360726795,-0.010948726360727344,1.9712323688537408,-0.6570774562846243,0.37099351049011364,0.8921770536595865,0.015483837310052042,-2.35619449019232,2.077861361009007,-0.32175055439666234,0.24647108967862066,0.46329632290070855,-0.016423089541090452,-0.01642308954108991,1.6426936407114276,-1.3141549125691827,0.5247775536936429,1.0818819342843595,0.023225755965077463,-2.3561944901923613,2.1036742931032553,-0.6747409422235677,0.34662847549176856,0.5569772293033523,0.16970525859126281,-0.3722566962647054,-3.613926009565235,-4.599542193992104,0.656029674621649,1.0141130567424752,0.40911480382337734,-1.1430614144086544,5.849465753120177,-2.236765564174008,0.2546807114665836,0.5691092259455641,0.010948726360727364,-0.08211544770545066,1.1102230246251565e-16,-2.9568485532806768,0.6234962516723612,1.1500170034438018,0.08284214724878085,-1.4382447944982153,2.9568485532806768,-1.5707963267948966
385,0.2328796047185487,0.2886138148568304,0.0,-0.010948726360727344,0.6570774562845917,0.0,0.37085151263016347,0.8918682547695146,0.010948726360727344,-1.5707963267948966,0.6570774562845917,0.0,0.2463798716587544,0.46329632290070855,-0.005474363180363657,4.625929269271485e-18,0.6570774562845908,0.9856161844268695,0.5247347177116279,1.0820354046209704,0.005474363180363657,3.1415926535897922,1.1845632302927562,0.9827937232473213,0.3510069404453488,0.5525075463299057,0.26276943265743974,-0.26824379583780233,5.585158378418974,6.242235834703533,0.6545765509031756,1.0048259561058395,0.375503007637203,-0.7957070765436902,8.376126928842504,0.840896668643163,0.2545894934467174,0.5679233916873029,-0.005474363180363661,-0.07116672134472332,-0.9856161844269365,0.6570774562846248,0.6223767259458421,1.149372508148029,0.07137696322475494,-1.6475682180646793,1.1845632302928306,2.5535900500422253
386,0.23251473263908365,0.2884313788170979,-0.02189745272145359,-0.010948726360727344,-1.3141549125691816,0.0,0.3704804464213419,0.8923254933856408,0.024482096409629242,-2.677945044588967,1.3141549125691816,3.141592653589793,0.24619743561902188,0.4629314508212435,-0.010948726360726775,-0.021897452721453586,-0.3285387281422792,-1.314154912569183,0.5243269070578429,1.0820158678918614,0.024482096409628985,-2.0344439357957023,1.3545998782367668,-1.815774989921749,0.3530137368824064,0.5471256831577967,0.12043598996799304,-0.3229874276414346,-8.542006931699584,-3.2853872814228544,0.6511261103646256,0.9977922098956216,0.34471104724682305,-1.2138843904432248,9.15202993931613,-2.7744188197715802,0.2539509673076536,0.5666463394091753,-0.03832054226254349,-0.076641084525087,-1.9712323688537399,-0.3285387281423116,0.6209502135939009,1.1494695669808792,0.08568733743370086,-2.0344439357957027,1.9984230652957582,-2.9764439761751555
387,0.2320586425397524,0.2884313788170979,-0.02737181590181671,0.0,-0.3285387281422782,0.6570774562846243,0.37019437308490366,0.8932846689646655,0.02737181590181671,3.141592653589793,0.7346349293675181,2.0344439357956614,0.24610621759915566,0.46284023280137726,-0.0054743631803631015,-0.0054743631803636705,0.3285387281423119,0.9856161844268695,0.5242035400878137,1.082087797156934,0.007741918655025811,-2.356194490192293,1.0389306805045024,1.2490457723982342,0.356115149557859,0.5428384362240828,0.1861283481323527,-0.2572950694770772,3.9424647377074806,3.942464737707347,0.6492238193310715,0.990197820048422,0.31756025374043945,-0.9445348891961445,5.575487101243511,0.7853981633974314,0.253038787108991,0.5657341592105127,-0.05474363180363342,-0.05474363180363229,-0.9856161844268699,1.3141549125692498,0.6197449206562448,1.1502107618036397,0.07741918655025669,-2.356194490192355,1.6426936407115218,2.2142974355881484
388,0.23151133442055485,0.28861381485683046,-0.03284617908217983,0.010948726360727355,-0.3285387281422782,0.6570774562846243,0.36999382709904605,0.8947462832092026,0.03462291277782263,2.8198420991931306,0.7346349293675181,2.0344439357956614,0.2460149995792894,0.4628402328013772,-0.0054743631803631015,4.625929269271485e-18,-2.9605947323337506e-16,0.3285387281423116,0.5241607206932153,1.0822414523784791,0.0054743631803631015,3.1415926535897922,0.3285387281423116,1.5707963267948974,0.359672652332643,0.53827753523077,0.21350016403416885,-0.273718159018166,1.642693640711429,-0.9856161844268034,0.6473848328236546,0.9817385827580521,0.347136789492141,-0.9083700329617469,1.9156935193912987,-0.54041950027056,0.252309042950061,0.5648219790118502,-0.04379490544290606,-0.05474363180363229,0.6570774562846248,5.921189464667501e-16,0.6186143557413121,1.1506855459859597,0.07010605512938767,-2.245537269018452,0.6570774562846248,9.011402549325376e-16
389,0.23123768036095613,0.2889786869362954,-0.016423089541089914,0.021897452721453593,0.9856161844268706,0.6570774562845577,0.37010747941934535,0.8959399111307486,0.027371815901816823,2.214297435588173,1.1845632302927387,0.5880026035475516,0.2460149995792894,0.4629314508212435,0.0,0.005474363180363679,0.3285387281422786,0.3285387281423116,0.524241269052198,1.0823231193684122,0.005474363180363679,1.5707963267948966,0.464623925103641,0.7853981633974986,0.3632301551074269,0.5334429801778585,0.21350016403416885,-0.290141248559257,0.0,-0.9856161844269368,0.645366220591379,0.9729931902480808,0.3602280724182133,-0.9364135063188108,0.9856161844269368,-1.5707963267948966,0.25203538889046223,0.5642746708926527,-0.0164230895410899,-0.032846179082179815,1.6426936407114283,1.314154912569116,0.6180030270671641,1.150728639893434,0.03672314461444286,-2.0344439357957027,2.1036742931032144,0.6747409422235428
390,0.23096402630135734,0.28943477703562676,-0.016423089541089914,0.027371815901817267,5.921189464667501e-16,0.32853872814231216,0.37029295375823323,0.8972864846303414,0.031920748359611395,2.1112158270654686,0.32853872814231216,1.5707963267948948,0.24583256353955688,0.46302266884110976,-0.010948726360726775,0.005474363180363679,-0.6570774562845914,-5.921189464667501e-16,0.5242362455584069,1.0827120792104223,0.012241048204814607,2.6779450445889657,0.6570774562845914,-3.1415926535897922,0.36624034976301334,0.5280611170057495,0.18065398495199014,-0.3229874276414346,-1.9712323688536737,-1.9712323688536069,0.6426356176620576,0.9644077966852657,0.3700766686694324,-1.0608242670934807,2.7877435506216615,-2.3561944901923617,0.2521266069103285,0.564365888912519,0.005474363180363689,0.005474363180363693,1.3141549125691825,2.2997710969960528,0.618123517171231,1.1506540805094732,0.007741918655026242,0.7853981633974487,2.648763906581359,1.0516502125483707
391,0.2307815902616248,0.2897084310952255,-0.010948726360726795,0.01642308954108992,0.32853872814227947,-0.6570774562846243,0.3703931930413159,0.8981323046619298,0.019738097147312124,2.158798930342472,0.7346349293675185,-1.1071487177941304,0.24574134551969062,0.4629314508212435,-0.0054743631803631015,-0.0054743631803636705,0.328538728142312,-0.657077456284625,0.5241129048757427,1.0827841847745392,0.007741918655025811,-2.356194490192293,0.7346349293675337,-1.107148717794091,0.3690681083788672,0.5217670736349779,0.16970525859126276,-0.37773105944506913,-0.6570774562846253,-3.2853872814229885,0.6391026112855147,0.9551593848383196,0.4141021951922275,-1.148545173343625,3.3504507715370795,-1.7681918866447854,0.25221782493019473,0.5645483249522515,0.005474363180363689,0.010948726360725148,2.9605947323337506e-16,0.3285387281421795,0.6183272939300928,1.1506397337766334,0.012241048204813155,1.1071487177940091,0.3285387281421795,1.5707963267948957
392,0.23041671818215984,0.28979964911509176,-0.021897452721453034,0.005474363180363679,-0.6570774562845573,-0.6570774562845577,0.37023735717113576,0.8990566453279387,0.02257137762563004,2.896613990462911,0.9292478502072357,-2.3561944901923444,0.2456501274998244,0.46265779676164476,-0.0054743631803631015,-0.01642308954108991,-1.8503717077085943e-16,-0.6570774562845584,0.5238284280611538,1.0826930506989574,0.017311456388911132,-1.8925468811915278,0.6570774562845584,-1.570796326794897,0.3729904832331162,0.5154730302642063,0.23539761675562243,-0.37773105944506913,3.942464737707479,3.700743415417188e-17,0.6362659392991556,0.9444137888144027,0.445076163418938,-1.0135007916773917,3.942464737707479,9.386877655547909e-18,0.252309042950061,0.5650044150515827,0.005474363180363689,0.02737181590181617,2.9605947323337506e-16,0.9856161844269372,0.6187809323033128,1.1508057963879321,0.02791388468116608,1.373400766945,0.9856161844269372,1.5707963267948963
393,0.22986941006296227,0.28998208515482427,-0.03284617908217983,0.010948726360726245,-0.6570774562845906,0.32853872814224555,0.37003993756543907,0.9005211874146305,0.034622912777822284,2.819842099193161,0.7346349293674732,2.677945044589048,0.24574134551969065,0.46238414270204603,0.005474363180363693,-0.016423089541089907,0.6570774562845908,-5.921189464667501e-16,0.5236295487461857,1.08229411136309,0.017311456388911312,-1.2490457723982331,0.6570774562845908,-9.011402549325842e-16,0.3780074743257602,0.5091789868934348,0.3010899749199821,-0.3777310594450692,3.9424647377074784,7.401486830834377e-17,0.6341552580716846,0.9321858579505236,0.4830485754733263,-0.8978252942276395,3.9424647377074784,1.877375531109582e-17,0.252309042950061,0.5655517231707803,0.0,0.03284617908217985,-0.3285387281423119,0.3285387281423128,0.619280715617574,1.1511661594244282,0.03284617908217985,1.5707963267948966,0.46462392510366535,2.3561944901923435
394,0.229413319963631,0.2903469572342893,-0.027371815901816712,0.021897452721453593,0.32853872814227936,0.6570774562846243,0.370043006895071,0.9020995843070773,0.03505302756469463,2.466851711366236,0.7346349293675185,1.1071487177941304,0.24574134551969065,0.46211048864244725,0.0,-0.016423089541089907,-0.3285387281423125,-5.921189464667501e-16,0.5233879179071574,1.0820487352445505,0.016423089541089907,-1.5707963267948966,0.3285387281423125,-3.1415926535897913,0.3801967068025503,0.5018815453041343,0.13138471632871926,-0.4379490544290651,-10.184700572411012,-3.613926009565168,0.6296305435573867,0.9224853339073207,0.45723223635269883,-1.27933953231703,10.806876836176158,-2.8006137000934466,0.252309042950061,0.5663726853495765,0.0,0.04926926862327088,0.0,0.9856161844269372,0.6200305410739588,1.1517056145808473,0.04926926862327088,1.5707963267948966,0.9856161844269372,1.5707963267948966
395,0.2293221019437648,0.29080304733362056,-0.005474363180363121,0.027371815901816157,1.3141549125691827,0.32853872814224555,0.37034448663160413,0.9030563472773718,0.027913884681165953,1.7681918866447734,1.3545998782367583,0.24497866312682826,0.24592378155942315,0.46183683458284847,0.010948726360726259,-0.01642308954108991,0.6570774562845574,-5.921189464667501e-16,0.5232320404122747,1.08149532319364,0.019738097147311815,-0.9827937232473438,0.6570774562845574,-9.011402549326301e-16,0.3816561951204103,0.49440166767510146,0.0875898108858132,-0.4488977807897925,-2.628309825138299,-0.6570774562846244,0.6245754240071492,0.9133909960749791,0.45736330479063697,-1.3780955681325109,2.7091997564734847,-2.896613990462911,0.252309042950061,0.5674673015879717,0.0,0.06569235816435968,0.0,0.9856161844268039,0.6210305882369319,1.1524228614584924,0.06569235816435968,1.5707963267948966,0.9856161844268039,1.5707963267948966
396,0.22950453798349726,0.29116791941308556,0.010948726360726795,0.021897452721453593,0.9856161844268705,-0.32853872814224555,0.37074396859606984,0.9032793597357082,0.024482096409629,1.1071487177940906,1.0389306805044825,-0.32175055439660144,0.2463798716587544,0.4611983084437847,0.027371815901816726,-0.0383205422625435,0.985616184426903,-1.3141549125691827,0.5228832765254523,1.0801514544710324,0.04709225270740751,-0.9505468408120762,1.642693640711488,-0.9272952180016044,0.38120010502107915,0.4861008278672722,-0.02737181590181619,-0.4981670494130634,-6.89931329098809,-2.9568485532806776,0.6177439072312484,0.905764265172929,0.4989184556885829,-1.6256861893890495,7.5062292300623845,-2.7367008673047017,0.252309042950061,0.5684706998065004,0.0,0.060217994983996,0.0,-0.3285387281423116,0.6219475779298993,1.153078311206236,0.060217994983996,1.5707963267948966,0.3285387281423116,-1.5707963267948966
397,0.22959575600336354,0.2913503554528181,0.005474363180363675,0.010948726360726245,-0.3285387281422783,-0.6570774562846243,0.370943716481678,0.9033906858348052,0.01224104820481413,1.1071487177940502,0.7346349293675181,-2.0344439357956614,0.2471096158176845,0.46037734626498833,0.043794905442906644,-0.049269268623269746,0.9856161844268697,-0.6570774562845584,0.5225040317390447,1.0781792411601019,0.06592006199500305,-0.8441539861131687,1.1845632302927382,-0.5880026035475525,0.38302446541840424,0.4790770403375706,0.10948726360726681,-0.4215259648879752,8.213468203557271,4.599542193992172,0.6133698327173098,0.8963573169293186,0.43551303076595266,-1.3166715772392614,9.413652230944196,0.5104883219167851,0.252309042950061,0.5691092259455642,0.0,0.03832054226254352,0.0,-1.314154912569115,0.6225312556094955,1.1534944101058833,0.03832054226254352,1.5707963267948966,1.314154912569115,-1.5707963267948966
